restaurant_id,restaurant_name,city,cuisine,review_id,text,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_label
437,Classic's Mexican Spot,Bangalore,Chinese,437_2,Cozy place with authentic Chinese flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
438,Corner's Italian Delight,Kolkata,Mughlai,438_0,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
438,Corner's Italian Delight,Kolkata,Mughlai,438_1,Cozy place with authentic Mughlai flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
438,Corner's Italian Delight,Kolkata,Mughlai,438_2,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
439,Modern's Fast Food Tales,Mumbai,Mexican,439_0,Five stars for the pasta and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
439,Modern's Fast Food Tales,Mumbai,Mexican,439_1,Loved the fried rice. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
439,Modern's Fast Food Tales,Mumbai,Mexican,439_2,Best Mexican restaurant in Mumbai. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
440,Kitchen's Fast Food Eatery,Ahmedabad,North Indian,440_0,Best North Indian restaurant in Ahmedabad. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
440,Kitchen's Fast Food Eatery,Ahmedabad,North Indian,440_1,Outstanding quality. The butter chicken exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
440,Kitchen's Fast Food Eatery,Ahmedabad,North Indian,440_2,Five stars for the thali and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
441,Cafe's Desserts Garden,Chennai,North Indian,441_0,Great ambiance and friendly staff. Highly recommend the dosa.,0.8777,0.627,0.0,0.373,Positive
441,Cafe's Desserts Garden,Chennai,North Indian,441_1,Expected better North Indian food. Very underwhelming.,0.4404,0.326,0.0,0.674,Positive
441,Cafe's Desserts Garden,Chennai,North Indian,441_2,Cozy place with authentic North Indian flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
442,Spice's Desserts Bites,Ahmedabad,Mexican,442_0,The fried rice was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
442,Spice's Desserts Bites,Ahmedabad,Mexican,442_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
442,Spice's Desserts Bites,Ahmedabad,Mexican,442_2,Disappointing experience. The butter chicken was cold and bland.,-0.4939,0.0,0.286,0.714,Negative
443,Urban's Italian Zone,Ahmedabad,Street Food,443_0,Average at best. There are better Street Food places in Ahmedabad.,0.7964,0.441,0.0,0.559,Positive
443,Urban's Italian Zone,Ahmedabad,Street Food,443_1,Five stars for the pizza and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
443,Urban's Italian Zone,Ahmedabad,Street Food,443_2,Amazing Street Food food! The momos was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
444,Heritage Delight,Ahmedabad,North Indian,444_0,Excellent service and quick delivery. The momos is a must-try.,0.5719,0.316,0.0,0.684,Positive
444,Heritage Delight,Ahmedabad,North Indian,444_1,Outstanding quality. The noodles exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
444,Heritage Delight,Ahmedabad,North Indian,444_2,Outstanding quality. The momos exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
445,Garden Garden,Kolkata,South Indian,445_0,Best South Indian restaurant in Kolkata. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
445,Garden Garden,Kolkata,South Indian,445_1,Great ambiance and friendly staff. Highly recommend the dosa.,0.8777,0.627,0.0,0.373,Positive
445,Garden Garden,Kolkata,South Indian,445_2,Loved the pasta. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
446,Taste's Continental Lounge,Mumbai,Desserts,446_0,Five stars for the fried rice and the warm hospitality.,0.2263,0.174,0.0,0.826,Positive
446,Taste's Continental Lounge,Mumbai,Desserts,446_1,The biryani was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
446,Taste's Continental Lounge,Mumbai,Desserts,446_2,Average place for a quick meal. dal makhani was acceptable.,0.3182,0.223,0.0,0.777,Positive
447,Modern's Italian Spot,Ahmedabad,Thai,447_0,Five stars for the biryani and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
447,Modern's Italian Spot,Ahmedabad,Thai,447_1,Five stars for the fried rice and the warm hospitality.,0.2263,0.174,0.0,0.826,Positive
447,Modern's Italian Spot,Ahmedabad,Thai,447_2,Amazing Thai food! The tacos was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
448,Royal's Italian House,Hyderabad,Chinese,448_0,Amazing Chinese food! The butter chicken was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
448,Royal's Italian House,Hyderabad,Chinese,448_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
448,Royal's Italian House,Hyderabad,Chinese,448_2,Cozy place with authentic Chinese flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
449,Classic's Continental Hub,Delhi,Street Food,449_0,Great ambiance and friendly staff. Highly recommend the fried rice.,0.8777,0.59,0.0,0.41,Positive
449,Classic's Continental Hub,Delhi,Street Food,449_1,Average place for a quick meal. biryani was acceptable.,0.3182,0.247,0.0,0.753,Positive
449,Classic's Continental Hub,Delhi,Street Food,449_2,"Decent Street Food food. The burger was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
450,Spice's Street Food Zone,Mumbai,Mexican,450_0,Expected better Mexican food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
450,Spice's Street Food Zone,Mumbai,Mexican,450_1,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
450,Spice's Street Food Zone,Mumbai,Mexican,450_2,Nothing special but not bad either. Typical Mexican fare.,0.4847,0.304,0.131,0.564,Positive
451,Classic Story,Kolkata,Biryani,451_0,Poor service and the butter chicken was nothing special.,-0.6551,0.0,0.434,0.566,Negative
451,Classic Story,Kolkata,Biryani,451_1,Amazing Biryani food! The tacos was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
451,Classic Story,Kolkata,Biryani,451_2,The dosa tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
452,Classic's Thai World,Kolkata,Continental,452_0,Excellent service and quick delivery. The biryani is a must-try.,0.5719,0.316,0.0,0.684,Positive
452,Classic's Thai World,Kolkata,Continental,452_1,Poor service and the dal makhani was nothing special.,-0.6551,0.0,0.434,0.566,Negative
452,Classic's Thai World,Kolkata,Continental,452_2,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
453,Heritage's Continental World,Chennai,Thai,453_0,Amazing Thai food! The pasta was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
453,Heritage's Continental World,Chennai,Thai,453_1,Loved the dal makhani. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
453,Heritage's Continental World,Chennai,Thai,453_2,The tacos was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
454,Modern's Italian Corner,Lucknow,Desserts,454_0,Best Desserts restaurant in Lucknow. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
454,Modern's Italian Corner,Lucknow,Desserts,454_1,Amazing Desserts food! The pizza was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
454,Modern's Italian Corner,Lucknow,Desserts,454_2,Amazing Desserts food! The curry was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
455,Classic's Cafe Express,Hyderabad,Continental,455_0,Best Continental restaurant in Hyderabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
455,Classic's Cafe Express,Hyderabad,Continental,455_1,Great ambiance and friendly staff. Highly recommend the butter chicken.,0.8777,0.59,0.0,0.41,Positive
455,Classic's Cafe Express,Hyderabad,Continental,455_2,Great ambiance and friendly staff. Highly recommend the momos.,0.8777,0.627,0.0,0.373,Positive
456,Taste Lounge,Lucknow,Street Food,456_0,Excellent service and quick delivery. The kebab is a must-try.,0.5719,0.316,0.0,0.684,Positive
456,Taste Lounge,Lucknow,Street Food,456_1,Loved the sushi. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
456,Taste Lounge,Lucknow,Street Food,456_2,Best Street Food restaurant in Lucknow. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
457,Urban's Chinese Grill,Bangalore,Japanese,457_0,Loved the tacos. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
457,Urban's Chinese Grill,Bangalore,Japanese,457_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
457,Urban's Chinese Grill,Bangalore,Japanese,457_2,"Decent Japanese food. The dal makhani was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
458,Classic House,Hyderabad,Italian,458_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
458,Classic House,Hyderabad,Italian,458_1,Nothing special but not bad either. Typical Italian fare.,0.4847,0.304,0.131,0.564,Positive
458,Classic House,Hyderabad,Italian,458_2,The tacos was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
459,Garden's Continental Point,Chennai,Mughlai,459_0,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
459,Garden's Continental Point,Chennai,Mughlai,459_1,Nothing special but not bad either. Typical Mughlai fare.,0.4847,0.304,0.131,0.564,Positive
459,Garden's Continental Point,Chennai,Mughlai,459_2,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
460,Heritage's Japanese Express,Bangalore,Thai,460_0,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
460,Heritage's Japanese Express,Bangalore,Thai,460_1,The biryani tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
460,Heritage's Japanese Express,Bangalore,Thai,460_2,Average place for a quick meal. fried rice was acceptable.,0.3182,0.223,0.0,0.777,Positive
461,House's Japanese Zone,Lucknow,Chinese,461_0,The pasta was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
461,House's Japanese Zone,Lucknow,Chinese,461_1,The fried rice tasted stale. Hygiene standards need improvement.,0.4588,0.273,0.0,0.727,Positive
461,House's Japanese Zone,Lucknow,Chinese,461_2,Poor service and the biryani was nothing special.,-0.6551,0.0,0.472,0.528,Negative
462,Urban Lounge,Pune,Street Food,462_0,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
462,Urban Lounge,Pune,Street Food,462_1,The momos was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
462,Urban Lounge,Pune,Street Food,462_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
463,Flavors's Japanese Point,Mumbai,Fast Food,463_0,The kebab was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
463,Flavors's Japanese Point,Mumbai,Fast Food,463_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
463,Flavors's Japanese Point,Mumbai,Fast Food,463_2,Excellent service and quick delivery. The thali is a must-try.,0.5719,0.316,0.0,0.684,Positive
464,Palace's Thai House,Kolkata,Mughlai,464_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
464,Palace's Thai House,Kolkata,Mughlai,464_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
464,Palace's Thai House,Kolkata,Mughlai,464_2,Outstanding quality. The curry exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
465,Corner's Japanese Point,Hyderabad,Japanese,465_0,"Decent Japanese food. The fried rice was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
465,Corner's Japanese Point,Hyderabad,Japanese,465_1,Best Japanese restaurant in Hyderabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
465,Corner's Japanese Point,Hyderabad,Japanese,465_2,"Decent Japanese food. The kebab was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
466,Bistro's South Indian Eatery,Kolkata,Cafe,466_0,Amazing Cafe food! The kebab was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
466,Bistro's South Indian Eatery,Kolkata,Cafe,466_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
466,Bistro's South Indian Eatery,Kolkata,Cafe,466_2,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
467,Corner Delight,Jaipur,Japanese,467_0,Excellent service and quick delivery. The fried rice is a must-try.,0.5719,0.291,0.0,0.709,Positive
467,Corner Delight,Jaipur,Japanese,467_1,Best Japanese restaurant in Jaipur. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
467,Corner Delight,Jaipur,Japanese,467_2,Nothing special but not bad either. Typical Japanese fare.,0.4847,0.304,0.131,0.564,Positive
468,Classic's Desserts Tales,Delhi,Japanese,468_0,Cozy place with authentic Japanese flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
468,Classic's Desserts Tales,Delhi,Japanese,468_1,Five stars for the butter chicken and the warm hospitality.,0.2263,0.174,0.0,0.826,Positive
468,Classic's Desserts Tales,Delhi,Japanese,468_2,Great ambiance and friendly staff. Highly recommend the paneer tikka.,0.8777,0.59,0.0,0.41,Positive
469,Taste Eatery,Delhi,Japanese,469_0,Outstanding quality. The tacos exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
469,Taste Eatery,Delhi,Japanese,469_1,Expected better Japanese food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
469,Taste Eatery,Delhi,Japanese,469_2,Average at best. There are better Japanese places in Delhi.,0.7964,0.47,0.0,0.53,Positive
470,Kitchen's Mughlai Express,Bangalore,Continental,470_0,Average place for a quick meal. burger was acceptable.,0.3182,0.247,0.0,0.753,Positive
470,Kitchen's Mughlai Express,Bangalore,Continental,470_1,Disappointing experience. The fried rice was cold and bland.,-0.4939,0.0,0.286,0.714,Negative
470,Kitchen's Mughlai Express,Bangalore,Continental,470_2,Outstanding quality. The dosa exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
471,Taste Tales,Bangalore,Japanese,471_0,Best Japanese restaurant in Bangalore. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
471,Taste Tales,Bangalore,Japanese,471_1,Amazing Japanese food! The pizza was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
471,Taste Tales,Bangalore,Japanese,471_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
472,House Zone,Delhi,Desserts,472_0,Nothing special but not bad either. Typical Desserts fare.,0.4847,0.304,0.131,0.564,Positive
472,House Zone,Delhi,Desserts,472_1,"Decent Desserts food. The pizza was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
472,House Zone,Delhi,Desserts,472_2,Cozy place with authentic Desserts flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
473,Cafe's South Indian Zone,Hyderabad,Fast Food,473_0,Five stars for the fried rice and the warm hospitality.,0.2263,0.174,0.0,0.826,Positive
473,Cafe's South Indian Zone,Hyderabad,Fast Food,473_1,Amazing Fast Food food! The tacos was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
473,Cafe's South Indian Zone,Hyderabad,Fast Food,473_2,Best Fast Food restaurant in Hyderabad. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
474,Express Junction,Delhi,Fast Food,474_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
474,Express Junction,Delhi,Fast Food,474_1,Nothing special but not bad either. Typical Fast Food fare.,0.4847,0.282,0.122,0.597,Positive
474,Express Junction,Delhi,Fast Food,474_2,Great ambiance and friendly staff. Highly recommend the pizza.,0.8777,0.627,0.0,0.373,Positive
475,Palace's North Indian Hub,Mumbai,Cafe,475_0,Nothing special but not bad either. Typical Cafe fare.,0.4847,0.304,0.131,0.564,Positive
475,Palace's North Indian Hub,Mumbai,Cafe,475_1,Disappointing experience. The tacos was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
475,Palace's North Indian Hub,Mumbai,Cafe,475_2,Excellent service and quick delivery. The pizza is a must-try.,0.5719,0.316,0.0,0.684,Positive
476,Modern's Mughlai Lounge,Kolkata,Street Food,476_0,Five stars for the tacos and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
476,Modern's Mughlai Lounge,Kolkata,Street Food,476_1,The butter chicken was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
476,Modern's Mughlai Lounge,Kolkata,Street Food,476_2,Great ambiance and friendly staff. Highly recommend the tacos.,0.8777,0.627,0.0,0.373,Positive
477,Urban's North Indian Point,Bangalore,Desserts,477_0,Loved the burger. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
477,Urban's North Indian Point,Bangalore,Desserts,477_1,Average place for a quick meal. tacos was acceptable.,0.3182,0.247,0.0,0.753,Positive
477,Urban's North Indian Point,Bangalore,Desserts,477_2,Loved the dal makhani. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
478,Urban's Mughlai Tales,Kolkata,Cafe,478_0,Excellent service and quick delivery. The dosa is a must-try.,0.5719,0.316,0.0,0.684,Positive
478,Urban's Mughlai Tales,Kolkata,Cafe,478_1,Loved the momos. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
478,Urban's Mughlai Tales,Kolkata,Cafe,478_2,Outstanding quality. The dal makhani exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
479,Palace's Desserts Junction,Lucknow,Chinese,479_0,Best Chinese restaurant in Lucknow. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
479,Palace's Desserts Junction,Lucknow,Chinese,479_1,Cozy place with authentic Chinese flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
479,Palace's Desserts Junction,Lucknow,Chinese,479_2,Amazing Chinese food! The curry was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
